,bankcode,bankbrifname,type,placetype,county,district,address,longitude,latitude,lngOfDisCenter,latOfDisCenter,lngOfCouCenter,latOfCouCenter,units,stdLongitude,stdLatitude,dbscan組,縣市據點數
2705,812,台新,2,便利商店,新北市,中和區,中和路163號 ,121.502841,24.999864,121.4936744,24.99088039,121.6739,24.91571,1,0.2823258832105591,-0.4499128477888426,27,3709
2706,822,中信,2,便利商店,新北市,中和區,景新街29號,121.503876,24.999265,121.4936744,24.99088039,121.6739,24.91571,1,0.29513407953658,-0.45831155268490426,27,3709
2707,822,中信,2,便利商店,新北市,中和區,南山路41號,121.502144,24.998737,121.4936744,24.99088039,121.6739,24.91571,1,0.27370046017746474,-0.4657147516584628,27,3709
2708,822,中信,2,便利商店,新北市,中和區,廣福路87號,121.502083,25.000948,121.4936744,24.99088039,121.6739,24.91571,1,0.2729455809736816,-0.4347138559568107,27,3709
2709,822,中信,2,便利商店,新北市,中和區,中和路257號,121.505105,24.999832,121.4936744,24.99088039,121.6739,24.91571,1,0.3103430392318366,-0.45036152651447353,27,3709
2710,13,國世,2,便利商店,新北市,中和區,圓通路2號,121.501965,24.998014,121.4936744,24.99088039,121.6739,24.91571,1,0.27148532284182214,-0.4758520866164815,27,3709
2711,806,元大,2,其他私場所,新北市,中和區,中和路102號5樓,121.502275,24.999659,121.4936744,24.99088039,121.6739,24.91571,1,0.27532159420515184,-0.45278719587511834,27,3709
2712,5,土銀,1,行內營業所,新北市,板橋區,文化路1段143號,121.462243,25.015521,121.4579675,25.01186453,121.6739,24.91571,4,-0.2200771645604443,-0.23038276004564118,26,3709
2713,13,國世,2,捷運站,新北市,板橋區,站前路5號B1(3號出口),121.462284,25.013936,121.4579675,25.01186453,121.6739,24.91571,3,-0.21956978673501987,-0.25260637817635906,26,3709
2714,807,永豐,1,行內營業所,新北市,板橋區,民權路186號,121.45932,25.013673,121.4579675,25.01186453,121.6739,24.91571,3,-0.25624949099604,-0.25629395645294684,26,3709
2715,822,中信,1,行內營業所,新北市,板橋區,文化路一段187號,121.4630403,25.0165423,121.4579675,25.01186453,121.6739,24.91571,3,-0.2102105221152782,-0.21606289809172688,26,3709
2716,808,玉山,2,便利商店,新北市,板橋區,縣民大道二段7號,121.463635,25.01433,121.4579675,25.01186453,121.6739,24.91571,2,-0.2028510686321969,-0.24708202136657317,26,3709
2717,50,臺企,1,行內營業所,新北市,板橋區,文化路一段51號,121.460573,25.013513,121.4579675,25.01186453,121.6739,24.91571,2,-0.24074352964689358,-0.2585373500813009,26,3709
2718,13,國世,2,捷運站,新北市,板橋區,站前路5號B2(3號出口),121.462284,25.013936,121.4579675,25.01186453,121.6739,24.91571,2,-0.21956978673501987,-0.25260637817635906,26,3709
2719,13,國世,2,捷運站,新北市,板橋區,站前路5號B2(2號出口),121.462284,25.013936,121.4579675,25.01186453,121.6739,24.91571,2,-0.21956978673501987,-0.25260637817635906,26,3709
2720,8,華銀,1,行內營業所,新北市,板橋區,文化路一段67號1樓,121.460877,25.013867,121.4579675,25.01186453,121.6739,24.91571,2,-0.23698150869703632,-0.25357384167857866,26,3709
2721,812,台新,2,便利商店,新北市,板橋區,民權路202巷7弄1號1樓,121.460001,25.014725,121.4579675,25.01186453,121.6739,24.91571,1,-0.24782206906559745,-0.24154364334664558,26,3709
2722,812,台新,2,便利商店,新北市,板橋區,縣民大道二段22號,121.464694,25.01374,121.4579675,25.01186453,121.6739,24.91571,1,-0.18974587065228626,-0.25535453537111025,26,3709
2723,812,台新,2,大賣場百貨,新北市,板橋區,縣民大道二段7號2樓,121.463815,25.014051,121.4579675,25.01186453,121.6739,24.91571,1,-0.20062355622767156,-0.25099393900602623,26,3709
2724,812,台新,2,大賣場百貨,新北市,板橋區,縣民大道二段7號B1,121.463815,25.014051,121.4579675,25.01186453,121.6739,24.91571,1,-0.20062355622767156,-0.25099393900602623,26,3709
2725,822,中信,2,便利商店,新北市,板橋區,民權路198號,121.459179,25.013822,121.4579675,25.01186453,121.6739,24.91571,1,-0.2579943757129065,-0.2542047961365501,26,3709
2726,822,中信,2,便利商店,新北市,板橋區,文化路一段135號,121.462001,25.015248,121.4579675,25.01186453,121.6739,24.91571,1,-0.2230719312376356,-0.23421055042399483,26,3709
2727,808,玉山,2,便利商店,新北市,板橋區,縣民大道二段7號B1,121.463635,25.01433,121.4579675,25.01186453,121.6739,24.91571,1,-0.2028510686321969,-0.24708202136657317,26,3709
2728,13,國世,2,捷運站,新北市,板橋區,新站路66號,121.464963,25.015101,121.4579675,25.01186453,121.6739,24.91571,1,-0.186416977114381,-0.23627166832000843,26,3709
2729,13,國世,2,大賣場百貨,新北市,板橋區,文化路一段101巷13號B1,121.460826,25.0145,121.4579675,25.01186453,121.6739,24.91571,1,-0.23761263721164014,-0.24469841563645317,26,3709
2730,700,郵局,2,其他私場所,新北市,板橋區,縣民大道2段7號,121.463635,25.01433,121.4579675,25.01186453,121.6739,24.91571,1,-0.2028510686321969,-0.24708202136657317,26,3709
2731,6,合庫,1,行內營業所,新北市,板橋區,文化路二段443號,121.475071,25.033291,121.4579675,25.01186453,121.6739,24.91571,4,-0.06132978053153989,0.018774144801786907,25,3709
2732,700,郵局,1,行內營業所,新北市,板橋區,仁化街40之1號,121.475081,25.031496,121.4579675,25.01186453,121.6739,24.91571,3,-0.06120602984236052,-0.006393927466114605,25,3709
2733,7,一銀,1,行內營業所,新北市,板橋區,文化路二段388號,121.473601,25.031051,121.4579675,25.01186453,121.6739,24.91571,2,-0.07952113183510505,-0.012633365994921542,25,3709
2734,812,台新,2,便利商店,新北市,板橋區,仁化街46號,121.475169,25.031647,121.4579675,25.01186453,121.6739,24.91571,1,-0.06011702377803922,-0.004276724729384681,25,3709
2735,822,中信,2,便利商店,新北市,板橋區,文化路二段472號,121.475106,25.032705,121.4579675,25.01186453,121.6739,24.91571,1,-0.06089665311958793,0.01055771563801595,25,3709
2736,822,中信,2,便利商店,新北市,板橋區,文化路二段417巷8號,121.474228,25.033207,121.4579675,25.01186453,121.6739,24.91571,1,-0.07176196362609044,0.01759636314694334,25,3709
2737,13,國世,2,便利商店,新北市,板橋區,文化路二段439-1號,121.474997,25.033206,121.4579675,25.01186453,121.6739,24.91571,1,-0.06224553563115074,0.017582341936751806,25,3709
2738,13,國世,2,便利商店,新北市,板橋區,文化路二段408號,121.473906,25.031402,121.4579675,25.01186453,121.6739,24.91571,1,-0.07574673581636505,-0.00771192122277389,25,3709
2739,13,國世,1,行內營業所,新北市,新店區,寶橋路96號,121.546833,24.975715,121.5316565,24.93039008,121.6739,24.91571,4,0.8267299148757132,-0.7885110523561139,24,3709
2740,812,台新,2,便利商店,新北市,新店區,寶橋路80號,121.546362,24.97541,121.5316565,24.93039008,121.6739,24.91571,1,0.8209012574171584,-0.7927875214601483,24,3709
2741,822,中信,2,便利商店,新北市,新店區,寶橋路88號,121.546584,24.97561,121.5316565,24.93039008,121.6739,24.91571,1,0.8236485227159909,-0.7899832794247306,24,3709
2742,822,中信,2,便利商店,新北市,新店區,寶橋路78巷3號,121.547211,24.975197,121.5316565,24.93039008,121.6739,24.91571,1,0.8314076909251813,-0.7957740392278567,24,3709
2743,808,玉山,2,大賣場百貨,新北市,新店區,中興路三段1號,121.546235,24.975878,121.5316565,24.93039008,121.6739,24.91571,1,0.8193296236650023,-0.786225595097235,24,3709
2744,806,元大,2,大賣場百貨,新北市,新店區,中興路三段1號4樓,121.546235,24.975878,121.5316565,24.93039008,121.6739,24.91571,1,0.8193296236650023,-0.786225595097235,24,3709
2745,13,國世,1,行內營業所,新北市,永和區,永和路一段15號,121.512891,25.005524,121.516745,25.00810199,121.6739,24.91571,4,0.4066953257962654,-0.3705527981863017,23,3709
2746,700,郵局,1,行內營業所,新北市,永和區,自由街53號,121.513811,25.005634,121.516745,25.00810199,121.6739,24.91571,3,0.41808038919725093,-0.36901046506682694,23,3709
2747,812,台新,2,便利商店,新北市,中和區,中和路480號,121.512569,25.004195,121.4936744,24.99088039,121.6739,24.91571,1,0.4027105536059908,-0.38918698651172273,23,3709
2748,13,國世,1,行內營業所,新北市,板橋區,重慶路260號,121.462841,25.000668,121.4579675,25.01186453,121.6739,24.91571,4,-0.2126768733499092,-0.4386397948064055,22,3709
2749,822,中信,1,行內營業所,新北市,板橋區,重慶路290號,121.463382,24.998981,121.4579675,25.01186453,121.6739,24.91571,2,-0.20598196106745034,-0.46229357637521534,22,3709
2750,812,台新,2,便利商店,新北市,板橋區,重慶路278號,121.463145,24.999616,121.4579675,25.01186453,121.6739,24.91571,1,-0.20891485240005195,-0.4533901079127566,22,3709
2751,13,國世,2,便利商店,新北市,板橋區,重慶路243號1樓,121.463202,25.000734,121.4579675,25.01186453,121.6739,24.91571,1,-0.20820947347197571,-0.4377143949347107,22,3709
2752,13,國世,2,大賣場百貨,新北市,板橋區,重慶路247號,121.463374,25.00052,121.4579675,25.01186453,121.6739,24.91571,1,-0.20608096161868833,-0.4407149339126107,22,3709
2753,13,國世,1,行內營業所,新北市,新莊區,新樹路499號,121.432775,25.011939,121.4367535,25.0358303,121.6739,24.91571,4,-0.5847456953184135,-0.2806067349000614,21,3709
2754,9,彰銀,1,行內營業所,新北市,新莊區,新樹路266-1號,121.432522,25.01399,121.4367535,25.0358303,121.6739,24.91571,3,-0.5878765877536669,-0.2518492328268132,21,3709
2755,5,土銀,1,行內營業所,新北市,新莊區,新樹路288之23號,121.432428,25.011959,121.4367535,25.0358303,121.6739,24.91571,2,-0.5890398442316366,-0.2803263106965295,21,3709
2756,822,中信,2,便利商店,新北市,新莊區,瓊林南路118之5號,121.433758,25.011368,121.4367535,25.0358303,121.6739,24.91571,1,-0.572581002576055,-0.28861284591120834,21,3709
2757,822,中信,2,便利商店,新北市,新莊區,新樹路451號,121.432991,25.013549,121.4367535,25.0358303,121.6739,24.91571,1,-0.5820726804330534,-0.2580325865149038,21,3709
2758,13,國世,2,便利商店,新北市,新莊區,瓊林南路133號,121.434371,25.012591,121.4367535,25.0358303,121.6739,24.91571,1,-0.5649950853317509,-0.2714649058645956,21,3709
2759,13,國世,2,便利商店,新北市,新莊區,新樹路288號1樓,121.43245,25.012385,121.4367535,25.0358303,121.6739,24.91571,1,-0.5887675927155123,-0.2743532751611127,21,3709
2760,700,郵局,1,行內營業所,新北市,新莊區,新樹路457號,121.432751,25.013331,121.4367535,25.0358303,121.6739,24.91571,1,-0.5850426969724791,-0.2610892103335201,21,3709
2761,13,國世,1,行內營業所,新北市,新莊區,幸福路692號,121.450207,25.049289,121.4367535,25.0358303,121.6739,24.91571,4,-0.36902349400940193,0.24308546521541988,20,3709
2762,700,郵局,1,行內營業所,新北市,新莊區,幸福路723號,121.449394,25.049074,121.4367535,25.0358303,121.6739,24.91571,2,-0.37908442503659023,0.2400709050273284,20,3709
2763,700,郵局,1,行內營業所,新北市,新莊區,中華路2段160號,121.45346,25.051186,121.4367535,25.0358303,121.6739,24.91571,2,-0.32876739483211775,0.2696837009214133,20,3709
2764,7,一銀,1,行內營業所,新北市,新莊區,幸福路688號,121.450346,25.049287,121.4367535,25.0358303,121.6739,24.91571,2,-0.3673033594304769,0.2430574227950368,20,3709
2765,8,華銀,1,行內營業所,新北市,新莊區,中華路二段211號,121.452066,25.05298,121.4367535,25.0358303,121.6739,24.91571,2,-0.3460182408983066,0.2948377519791731,20,3709
2766,812,台新,2,便利商店,新北市,新莊區,中華路二段208號,121.453155,25.052341,121.4367535,25.0358303,121.6739,24.91571,1,-0.33254179085103364,0.2858781986759482,20,3709
2767,812,台新,2,便利商店,新北市,新莊區,昌盛街67號,121.454946,25.050043,121.4367535,25.0358303,121.6739,24.91571,1,-0.3103780424259008,0.2536574576889278,20,3709
2768,812,台新,2,便利商店,新北市,新莊區,中信街41號,121.450135,25.050709,121.4367535,25.0358303,121.6739,24.91571,1,-0.3699144989712473,0.2629955836669256,20,3709
2769,822,中信,2,便利商店,新北市,新莊區,自信街46號,121.454866,25.048181,121.4367535,25.0358303,121.6739,24.91571,1,-0.31136804793915995,0.2275499643391399,20,3709
2770,822,中信,2,便利商店,新北市,新莊區,中原路201號,121.451408,25.054217,121.4367535,25.0358303,121.6739,24.91571,1,-0.35416103624374207,0.31218198896826815,20,3709
2771,822,中信,2,便利商店,新北市,新莊區,幸福路727號,121.449271,25.04907,121.4367535,25.0358303,121.6739,24.91571,1,-0.3806065585130393,0.24001482018661208,20,3709
2772,822,中信,2,便利商店,新北市,新莊區,昌隆街31號,121.454708,25.050992,121.4367535,25.0358303,121.6739,24.91571,1,-0.313323308827561,0.2669635861470452,20,3709
2773,822,中信,2,便利商店,新北市,新莊區,中榮街2號,121.45123,25.052879,121.4367535,25.0358303,121.6739,24.91571,1,-0.3563637985105019,0.29342160975127274,20,3709
2774,822,中信,2,便利商店,新北市,新莊區,中港路527號,121.451706,25.05132,121.4367535,25.0358303,121.6739,24.91571,1,-0.35047326570735726,0.2715625430851362,20,3709
2775,13,國世,2,便利商店,新北市,新莊區,中信街20號1樓,121.450771,25.050899,121.4367535,25.0358303,121.6739,24.91571,1,-0.36204395514193605,0.26565961360057744,20,3709
2776,13,國世,2,便利商店,新北市,新莊區,幸福路562號,121.454505,25.049403,121.4367535,25.0358303,121.6739,24.91571,1,-0.31583544781709344,0.244683883175611,20,3709
2777,13,國世,2,便利商店,新北市,新莊區,自信街77號,121.455845,25.048238,121.4367535,25.0358303,121.6739,24.91571,1,-0.2992528554723326,0.22834917331926036,20,3709
2778,13,國世,2,其他公場所,新北市,新莊區,中華路二段160號,121.45346,25.051186,121.4367535,25.0358303,121.6739,24.91571,1,-0.32876739483211775,0.2696837009214133,20,3709
2779,13,國世,2,大賣場百貨,新北市,新莊區,幸福路501號,121.456243,25.049268,121.4367535,25.0358303,121.6739,24.91571,1,-0.29432757804450577,0.24279101980169654,20,3709
2780,13,國世,2,大賣場百貨,新北市,新莊區,中港路526號1樓,121.451691,25.052119,121.4367535,25.0358303,121.6739,24.91571,1,-0.35065889174112636,0.2827654900166654,20,3709
2781,13,國世,1,行內營業所,新北市,板橋區,中山路一段156號,121.465205,25.011406,121.4579675,25.01186453,121.6739,24.91571,4,-0.18342221043718968,-0.288080039924478,19,3709
2782,4,臺銀,1,行內營業所,新北市,板橋區,中山路1段161號地下1樓,121.465654,25.012153,121.4579675,25.01186453,121.6739,24.91571,4,-0.17786580449475906,-0.2776061959221614,19,3709
2783,8,華銀,1,行內營業所,新北市,板橋區,區運路30號,121.465487,25.00967,121.4579675,25.01186453,121.6739,24.91571,3,-0.17993244100345673,-0.3124208607919756,19,3709
2784,812,台新,2,便利商店,新北市,板橋區,新民街39號,121.463797,25.010599,121.4579675,25.01186453,121.6739,24.91571,1,-0.2008463074680889,-0.29939515653743987,19,3709
2785,812,台新,2,便利商店,新北市,板橋區,中山路一段160之6號,121.466665,25.01165,121.4579675,25.01186453,121.6739,24.91571,1,-0.16535460982262803,-0.2846588646412803,19,3709
2786,812,台新,2,其他私場所,新北市,板橋區,區運路33號,121.466226,25.010423,121.4579675,25.01186453,121.6739,24.91571,1,-0.1707872650758793,-0.30186288952860946,19,3709
2787,822,中信,2,便利商店,新北市,板橋區,區運路21號,121.465832,25.010193,121.4579675,25.01186453,121.6739,24.91571,1,-0.17566304222799922,-0.3050877678693249,19,3709
2788,822,中信,2,便利商店,新北市,板橋區,中山路一段158巷4號,121.466089,25.011706,121.4579675,25.01186453,121.6739,24.91571,1,-0.1724826495172147,-0.2838736768713514,19,3709
2789,13,國世,2,便利商店,新北市,板橋區,民族路６１號,121.465145,25.00887,121.4579675,25.01186453,121.6739,24.91571,1,-0.18416471457191425,-0.3236378289336465,19,3709
2790,13,國世,2,便利商店,新北市,板橋區,縣民大道二段3號,121.462215,25.012142,121.4579675,25.01186453,121.6739,24.91571,1,-0.22042366649004105,-0.2777604292341188,19,3709
2791,13,國世,2,便利商店,新北市,板橋區,縣民大道二段６６號１樓,121.463246,25.01225,121.4579675,25.01186453,121.6739,24.91571,1,-0.20766497043972715,-0.2762461385349773,19,3709
2792,4,臺銀,2,公務機關,新北市,板橋區,中山路一段143號,121.46423,25.01152,121.4579675,25.01186453,121.6739,24.91571,1,-0.19548790262831012,-0.2864816219642869,19,3709
2793,4,臺銀,2,其他私場所,新北市,板橋區,民族路168號,121.466271,25.008171,121.4579675,25.01186453,121.6739,24.91571,1,-0.17023038697474796,-0.3334386548474669,19,3709
2794,6,合庫,2,公務機關,新北市,板橋區,中山路一段143號,121.46423,25.01152,121.4579675,25.01186453,121.6739,24.91571,1,-0.19548790262831012,-0.2864816219642869,19,3709
2795,806,元大,1,行內營業所,新北市,板橋區,中山路一段156之3號,121.465548,25.011538,121.4579675,25.01186453,121.6739,24.91571,1,-0.17917756179967356,-0.28622924018108836,19,3709
2796,13,國世,2,大賣場百貨,新北市,板橋區,區運路32號B1,121.465537,25.009775,121.4579675,25.01186453,121.6739,24.91571,1,-0.17931368755773572,-0.3109486337233589,19,3709
2797,700,郵局,2,公務機關,新北市,板橋區,民族路57號,121.464822,25.009036,121.4579675,25.01186453,121.6739,24.91571,1,-0.18816186183124747,-0.32131030804429267,19,3709
2798,700,郵局,1,行內營業所,新北市,板橋區,中山路1段161號B1,121.465654,25.012153,121.4579675,25.01186453,121.6739,24.91571,1,-0.17786580449475906,-0.2776061959221614,19,3709
2799,4,臺銀,1,行內營業所,新北市,新店區,寶中路45號,121.545235,24.979441,121.5316565,24.93039008,121.6739,24.91571,5,0.8069545547511092,-0.736268023236155,18,3709
2800,700,郵局,1,行內營業所,新北市,新店區,北新路2段177號,121.542661,24.977222,121.5316565,24.93039008,121.6739,24.91571,4,0.7751011273663263,-0.76738108861919,18,3709
2801,8,華銀,1,行內營業所,新北市,新店區,北新路二段108號,121.543077,24.974149,121.5316565,24.93039008,121.6739,24.91571,3,0.7802491560345705,-0.8104682674934914,18,3709
2802,9,彰銀,1,行內營業所,新北市,新店區,寶強路13號,121.543215,24.979151,121.5316565,24.93039008,121.6739,24.91571,3,0.7819569155447886,-0.7403341741875158,18,3709
2803,822,中信,1,行內營業所,新北市,新店區,寶強路31號,121.543724,24.979296,121.5316565,24.93039008,121.6739,24.91571,2,0.7882558256219439,-0.7383010987118355,18,3709
2804,807,永豐,1,行內營業所,新北市,新店區,北新路二段260號,121.542928,24.978286,121.5316565,24.93039008,121.6739,24.91571,2,0.778405270766466,-0.7524625209907397,18,3709
2805,806,元大,1,行內營業所,新北市,新店區,北新路二段252號,121.542927,24.978014,121.5316565,24.93039008,121.6739,24.91571,2,0.7783928956975833,-0.756276290158902,18,3709
2806,17,兆豐,1,行內營業所,新北市,新店區,北新路二段173號,121.542743,24.97661,121.5316565,24.93039008,121.6739,24.91571,2,0.776115883017351,-0.7759620692475921,18,3709
2807,7,一銀,1,行內營業所,新北市,新店區,中興路三段134號,121.544891,24.979765,121.5316565,24.93039008,121.6739,24.91571,2,0.8026975310447104,-0.7317251511387803,18,3709
2808,812,台新,1,行內營業所,新北市,新店區,寶強路23號,121.54346,24.979204,121.5316565,24.93039008,121.6739,24.91571,2,0.7849888074286282,-0.7395910500481615,18,3709
2809,812,台新,2,便利商店,新北市,新店區,寶橋路235巷8號,121.54472,24.974299,121.5316565,24.93039008,121.6739,24.91571,1,0.8005813942603057,-0.8083650859669531,18,3709
2810,812,台新,2,便利商店,新北市,新店區,北新路二段97巷8號,121.542229,24.974359,121.5316565,24.93039008,121.6739,24.91571,1,0.7697550975956061,-0.8075238133563079,18,3709
2811,812,台新,2,便利商店,新北市,新店區,北新路二段119號,121.542685,24.97495,121.5316565,24.93039008,121.6739,24.91571,1,0.775398129020392,-0.799237278141629,18,3709
2812,812,台新,2,便利商店,新北市,新店區,北新路二段150之1號,121.543145,24.975197,121.5316565,24.93039008,121.6739,24.91571,1,0.7810906607207089,-0.7957740392278567,18,3709
2813,812,台新,2,便利商店,新北市,新店區,中興路三段209號,121.543385,24.981775,121.5316565,24.93039008,121.6739,24.91571,1,0.7840606772601346,-0.7035425186827874,18,3709
2814,812,台新,2,便利商店,新北市,新店區,民族路6號,121.541784,24.979004,121.5316565,24.93039008,121.6739,24.91571,1,0.7642481919288824,-0.7423952920835791,18,3709
2815,812,台新,2,便利商店,新北市,新店區,寶橋路51號,121.544871,24.974852,121.5316565,24.93039008,121.6739,24.91571,1,0.8024500296663516,-0.8006113567390046,18,3709
2816,822,中信,2,其他公場所,新北市,新店區,中興路三段88號,121.545742,24.979013,121.5316565,24.93039008,121.6739,24.91571,1,0.813228714690499,-0.7422691011920048,18,3709
2817,822,中信,2,其他私場所,新北市,新店區,寶強路6號,121.543271,24.978788,121.5316565,24.93039008,121.6739,24.91571,1,0.7826499194039821,-0.7454238734818124,18,3709
2818,822,中信,2,便利商店,新北市,新店區,中興路三段168號,121.544394,24.980964,121.5316565,24.93039008,121.6739,24.91571,1,0.7965471217943243,-0.7149137201364157,18,3709
2819,822,中信,2,便利商店,新北市,新店區,北新路二段57號,121.542751,24.973185,121.5316565,24.93039008,121.6739,24.91571,1,0.7762148835685889,-0.8239847141042328,18,3709
2820,822,中信,2,便利商店,新北市,新店區,北新路二段252之1號,121.542903,24.978068,121.5316565,24.93039008,121.6739,24.91571,1,0.7780958940435175,-0.7555191448093561,18,3709
2821,822,中信,2,便利商店,新北市,新店區,北新路二段169號,121.542734,24.976406,121.5316565,24.93039008,121.6739,24.91571,1,0.7760045073970544,-0.7788223961237262,18,3709
2822,822,中信,2,便利商店,新北市,新店區,北新路二段152巷2號,121.543262,24.975407,121.5316565,24.93039008,121.6739,24.91571,1,0.7825385437836855,-0.7928295850906731,18,3709
2823,13,國世,2,便利商店,新北市,新店區,文化路17號,121.543109,24.979534,121.5316565,24.93039008,121.6739,24.91571,1,0.7806451582398741,-0.7349640506896873,18,3709
2824,13,國世,2,捷運站,新北市,新店區,北新路二段150號(1號出口旁),121.543126,24.975014,121.5316565,24.93039008,121.6739,24.91571,1,0.7808555344114088,-0.7983399206902675,18,3709
2825,13,國世,2,大賣場百貨,新北市,新店區,北新路二段252號B1,121.542927,24.978014,121.5316565,24.93039008,121.6739,24.91571,1,0.7783928956975833,-0.756276290158902,18,3709
2826,700,郵局,2,學校,新北市,新店區,寶橋路8號,121.543895,24.973707,121.5316565,24.93039008,121.6739,24.91571,1,0.7903719624063484,-0.8166656423917736,18,3709
2827,808,玉山,1,行內營業所,新北市,蘆洲區,長榮路50號,121.462802,25.083272,121.4712461,25.08927173,121.6739,24.91571,5,-0.2131595010375681,0.7195682506645226,17,3709
2828,812,台新,1,行內營業所,新北市,蘆洲區,長榮路197號,121.461018,25.084732,121.4712461,25.08927173,121.6739,24.91571,3,-0.23523662398016987,0.740039217523092,17,3709
2829,8,華銀,1,行內營業所,新北市,蘆洲區,長榮路213號,121.460767,25.085083,121.4712461,25.08927173,121.6739,24.91571,3,-0.2383427662774819,0.7449606622952895,17,3709
2830,822,中信,1,行內營業所,新北市,蘆洲區,長榮路355號,121.459289,25.088055,121.4712461,25.08927173,121.6739,24.91571,2,-0.2566331181324609,0.7866316989416905,17,3709
2831,807,永豐,1,行內營業所,新北市,蘆洲區,長安街203號1樓,121.460054,25.082101,121.4712461,25.08927173,121.6739,24.91571,2,-0.24716619041322813,0.7031494135471225,17,3709
2832,50,臺企,1,行內營業所,新北市,蘆洲區,永樂街42號,121.457956,25.08841,121.4712461,25.08927173,121.6739,24.91571,2,-0.27312908499486654,0.7916092285545545,17,3709
2833,700,郵局,1,行內營業所,新北市,蘆洲區,長安街225號,121.459412,25.082557,121.4712461,25.08927173,121.6739,24.91571,2,-0.2551109846560118,0.7095430853878868,17,3709
2834,7,一銀,1,行內營業所,新北市,蘆洲區,長榮路223號1、2樓,121.46056,25.085339,121.4712461,25.08927173,121.6739,24.91571,2,-0.24090440554272124,0.748550092100636,17,3709
2835,812,台新,2,便利商店,新北市,蘆洲區,長安街248號,121.457674,25.086333,121.4712461,25.08927173,121.6739,24.91571,1,-0.27661885442859946,0.7624871750166752,17,3709
2836,812,台新,2,便利商店,新北市,蘆洲區,長安街168號,121.459335,25.083155,121.4712461,25.08927173,121.6739,24.91571,1,-0.2560638649624468,0.7179277690738067,17,3709
2837,812,台新,2,便利商店,新北市,蘆洲區,永樂街83號,121.455868,25.088762,121.4712461,25.08927173,121.6739,24.91571,1,-0.29896822888732555,0.7965446945368937,17,3709
2838,812,台新,2,便利商店,新北市,蘆洲區,永平街32巷17號,121.458998,25.091593,121.4712461,25.08927173,121.6739,24.91571,1,-0.2602342631864905,0.8362387405483308,17,3709
2839,812,台新,2,便利商店,新北市,蘆洲區,中華街6巷52號,121.462382,25.082681,121.4712461,25.08927173,121.6739,24.91571,1,-0.21835702998134335,0.7112817154498438,17,3709
2840,812,台新,2,便利商店,新北市,蘆洲區,中原路70號,121.458299,25.081908,121.4712461,25.08927173,121.6739,24.91571,1,-0.26888443635735043,0.700443319982896,17,3709
2841,812,台新,2,便利商店,新北市,蘆洲區,中原路12巷25號,121.460451,25.083928,121.4712461,25.08927173,121.6739,24.91571,1,-0.24225328805428406,0.7287661645407048,17,3709
2842,822,中信,2,便利商店,新北市,蘆洲區,光明路71號,121.461018,25.086981,121.4712461,25.08927173,121.6739,24.91571,1,-0.23523662398016987,0.7715729192114744,17,3709
2843,822,中信,2,便利商店,新北市,蘆洲區,光復路10號,121.462564,25.08422,121.4712461,25.08927173,121.6739,24.91571,1,-0.21610476743905246,0.7328603579123987,17,3709
2844,822,中信,2,便利商店,新北市,蘆洲區,永樂街37號,121.457839,25.088246,121.4712461,25.08927173,121.6739,24.91571,1,-0.27457696805766735,0.7893097500855338,17,3709
2845,822,中信,2,便利商店,新北市,蘆洲區,永康街1巷35號,121.460185,25.084907,121.4712461,25.08927173,121.6739,24.91571,1,-0.24554505638554103,0.7424929293041198,17,3709
2846,822,中信,2,便利商店,新北市,蘆洲區,永平街32巷12弄1號,121.459305,25.091486,121.4712461,25.08927173,121.6739,24.91571,1,-0.2564351170298091,0.8347384710593808,17,3709
2847,822,中信,2,便利商店,新北市,蘆洲區,長安街140號,121.460263,25.082263,121.4712461,25.08927173,121.6739,24.91571,1,-0.24457980101022328,0.7054208495958098,17,3709
2848,822,中信,2,便利商店,新北市,蘆洲區,長安街269號,121.458541,25.083943,121.4712461,25.08927173,121.6739,24.91571,1,-0.2658896696801591,0.7289764826933784,17,3709
2849,822,中信,2,便利商店,新北市,蘆洲區,長安街276號,121.457374,25.087112,121.4712461,25.08927173,121.6739,24.91571,1,-0.2803313751027498,0.7734096977446725,17,3709
2850,822,中信,2,便利商店,新北市,蘆洲區,長榮路679號,121.460202,25.092161,121.4712461,25.08927173,121.6739,24.91571,1,-0.24533468021400645,0.844202787928953,17,3709
2851,13,國世,2,便利商店,新北市,蘆洲區,永樂街38巷57弄1號1樓,121.45827,25.09006,121.4712461,25.08927173,121.6739,24.91571,1,-0.2692433133558299,0.8147442253468254,17,3709
2852,13,國世,2,便利商店,新北市,蘆洲區,長安街301號1樓,121.45795,25.084911,121.4712461,25.08927173,121.6739,24.91571,1,-0.27320333540833897,0.7425490141448362,17,3709
2853,13,國世,2,便利商店,新北市,蘆洲區,永樂街38巷32號,121.458412,25.08962,121.4712461,25.08927173,121.6739,24.91571,1,-0.26748605357008065,0.8085748928688766,17,3709
2854,13,國世,2,便利商店,新北市,蘆洲區,永平街32巷22弄1號1樓,121.459806,25.092392,121.4712461,25.08927173,121.6739,24.91571,1,-0.2502352075038919,0.8474416874798599,17,3709
2855,13,國世,2,便利商店,新北市,蘆洲區,永平街30號,121.458843,25.090938,121.4712461,25.08927173,121.6739,24.91571,1,-0.2621523988680674,0.8270548478823402,17,3709
